date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
21/9/2002,2002-2003 Apertura,,9,Banfield,Newell's Old Boys,2,0,False,,
21/9/2002,2002-2003 Apertura,,9,Unión (Santa Fe),Vélez Sarsfield,0,1,False,,
22/9/2002,2002-2003 Apertura,,9,Boca Juniors,Racing,3,4,False,,
22/9/2002,2002-2003 Apertura,,9,San Lorenzo de Almagro,Olimpo (Bahía Blanca),2,2,False,,
22/9/2002,2002-2003 Apertura,,9,Estudiantes (La Plata),Arsenal,1,2,False,,
22/9/2002,2002-2003 Apertura,,9,Nueva Chicago,Colón (Santa Fe),1,1,False,,
22/9/2002,2002-2003 Apertura,,9,Talleres (Córdoba),Huracán,5,0,False,,
22/9/2002,2002-2003 Apertura,,9,Independiente,River Plate,1,2,False,,
27/9/2002,2002-2003 Apertura,,10,Vélez Sarsfield,Banfield,3,0,False,,
28/9/2002,2002-2003 Apertura,,10,Colón (Santa Fe),Unión (Santa Fe),1,0,False,,
28/9/2002,2002-2003 Apertura,,10,Olimpo (Bahía Blanca),Lanús,2,0,False,,
28/9/2002,2002-2003 Apertura,,10,Racing,San Lorenzo de Almagro,1,1,False,,
29/9/2002,2002-2003 Apertura,,10,Chacarita Juniors,Nueva Chicago,1,0,False,,
29/9/2002,2002-2003 Apertura,,10,River Plate,Rosario Central,5,2,False,,
29/9/2002,2002-2003 Apertura,,10,Arsenal,Talleres (Córdoba),3,0,False,,
29/9/2002,2002-2003 Apertura,,10,Gimnasia y Esgrima (LP),Estudiantes (La Plata),3,1,False,,
29/9/2002,2002-2003 Apertura,,10,Huracán,Independiente,0,2,False,,
29/9/2002,2002-2003 Apertura,,10,Newell's Old Boys,Boca Juniors,1,1,False,,
4/10/2002,2002-2003 Apertura,,11,Independiente,Arsenal,3,2,False,,
5/10/2002,2002-2003 Apertura,,11,Rosario Central,Huracán,2,2,False,,
5/10/2002,2002-2003 Apertura,,11,Gimnasia y Esgrima (LP),Olimpo (Bahía Blanca),1,1,False,,
5/10/2002,2002-2003 Apertura,,11,San Lorenzo de Almagro,Newell's Old Boys,2,1,False,,
6/10/2002,2002-2003 Apertura,,11,Lanús,Racing,2,1,False,,
6/10/2002,2002-2003 Apertura,,11,Banfield,Colón (Santa Fe),0,0,False,,
6/10/2002,2002-2003 Apertura,,11,Talleres (Córdoba),Estudiantes (La Plata),2,1,False,,
6/10/2002,2002-2003 Apertura,,11,Boca Juniors,Vélez Sarsfield,2,0,False,,
6/10/2002,2002-2003 Apertura,,11,Nueva Chicago,River Plate,1,3,False,,
7/10/2002,2002-2003 Apertura,,11,Unión (Santa Fe),Chacarita Juniors,1,2,False,,
12/10/2002,2002-2003 Apertura,,12,Vélez Sarsfield,San Lorenzo de Almagro,3,3,False,,
12/10/2002,2002-2003 Apertura,,12,Talleres (Córdoba),Independiente,1,4,False,,
13/10/2002,2002-2003 Apertura,,12,Arsenal,Rosario Central,4,1,False,,
13/10/2002,2002-2003 Apertura,,12,Estudiantes (La Plata),Olimpo (Bahía Blanca),6,0,False,,
13/10/2002,2002-2003 Apertura,,12,Racing,Gimnasia y Esgrima (LP),1,1,False,,
13/10/2002,2002-2003 Apertura,,12,Newell's Old Boys,Lanús,2,2,False,,
13/10/2002,2002-2003 Apertura,,12,Chacarita Juniors,Banfield,1,0,False,,
13/10/2002,2002-2003 Apertura,,12,Huracán,Nueva Chicago,2,1,False,,
13/10/2002,2002-2003 Apertura,,12,River Plate,Unión (Santa Fe),4,2,False,,
13/10/2002,2002-2003 Apertura,,12,Colón (Santa Fe),Boca Juniors,1,0,False,,
18/10/2002,2002-2003 Apertura,,13,San Lorenzo de Almagro,Colón (Santa Fe),2,0,False,,
19/10/2002,2002-2003 Apertura,,13,Unión (Santa Fe),Huracán,2,2,False,,
19/10/2002,2002-2003 Apertura,,13,Lanús,Vélez Sarsfield,2,0,False,,
19/10/2002,2002-2003 Apertura,,13,Rosario Central,Talleres (Córdoba),2,2,False,,
19/10/2002,2002-2003 Apertura,,13,Olimpo (Bahía Blanca),Racing,0,2,False,,
20/10/2002,2002-2003 Apertura,,13,Gimnasia y Esgrima (LP),Newell's Old Boys,2,1,False,,
20/10/2002,2002-2003 Apertura,,13,Independiente,Estudiantes (La Plata),1,0,False,,
20/10/2002,2002-2003 Apertura,,13,Nueva Chicago,Arsenal,3,1,False,,
20/10/2002,2002-2003 Apertura,,13,Boca Juniors,Chacarita Juniors,2,1,False,,
20/10/2002,2002-2003 Apertura,,13,Banfield,River Plate,5,0,False,,
25/10/2002,2002-2003 Apertura,,14,Vélez Sarsfield,Gimnasia y Esgrima (LP),3,1,False,,
26/10/2002,2002-2003 Apertura,,14,Huracán,Banfield,2,3,False,,
26/10/2002,2002-2003 Apertura,,14,Chacarita Juniors,San Lorenzo de Almagro,2,1,False,,
26/10/2002,2002-2003 Apertura,,14,Talleres (Córdoba),Nueva Chicago,2,1,False,,
26/10/2002,2002-2003 Apertura,,14,Colón (Santa Fe),Lanús,2,2,False,,
26/10/2002,2002-2003 Apertura,,14,Estudiantes (La Plata),Racing,1,0,False,,
27/10/2002,2002-2003 Apertura,,14,Arsenal,Unión (Santa Fe),2,1,False,,
27/10/2002,2002-2003 Apertura,,14,Newell's Old Boys,Olimpo (Bahía Blanca),1,0,False,,
27/10/2002,2002-2003 Apertura,,14,River Plate,Boca Juniors,1,2,False,,
27/10/2002,2002-2003 Apertura,,14,Independiente,Rosario Central,3,1,False,,
1/11/2002,2002-2003 Apertura,,15,Racing,Newell's Old Boys,0,1,False,,
2/11/2002,2002-2003 Apertura,,15,Unión (Santa Fe),Talleres (Córdoba),1,3,False,,
2/11/2002,2002-2003 Apertura,,15,Olimpo (Bahía Blanca),Vélez Sarsfield,1,0,False,,
2/11/2002,2002-2003 Apertura,,15,Nueva Chicago,Independiente,2,2,False,,
3/11/2002,2002-2003 Apertura,,15,Lanús,Chacarita Juniors,0,1,False,,
3/11/2002,2002-2003 Apertura,,15,Gimnasia y Esgrima (LP),Colón (Santa Fe),1,1,False,,
3/11/2002,2002-2003 Apertura,,15,Rosario Central,Estudiantes (La Plata),1,2,False,,
3/11/2002,2002-2003 Apertura,,15,Boca Juniors,Huracán,3,1,False,,
3/11/2002,2002-2003 Apertura,,15,Banfield,Arsenal,1,1,False,,
3/11/2002,2002-2003 Apertura,,15,San Lorenzo de Almagro,River Plate,0,1,False,,
9/11/2002,2002-2003 Apertura,,16,Huracán,San Lorenzo de Almagro,0,4,False,,
9/11/2002,2002-2003 Apertura,,16,Talleres (Córdoba),Banfield,1,1,False,,
9/11/2002,2002-2003 Apertura,,16,Independiente,Unión (Santa Fe),1,0,False,,
9/11/2002,2002-2003 Apertura,,16,Chacarita Juniors,Gimnasia y Esgrima (LP),2,0,False,,
10/11/2002,2002-2003 Apertura,,16,Estudiantes (La Plata),Newell's Old Boys,3,3,False,,
10/11/2002,2002-2003 Apertura,,16,Rosario Central,Nueva Chicago,3,2,False,,
10/11/2002,2002-2003 Apertura,,16,Vélez Sarsfield,Racing,0,2,False,,
10/11/2002,2002-2003 Apertura,,16,Colón (Santa Fe),Olimpo (Bahía Blanca),3,0,False,,
10/11/2002,2002-2003 Apertura,,16,River Plate,Lanús,1,2,False,,
10/11/2002,2002-2003 Apertura,,16,Arsenal,Boca Juniors,0,1,False,,
15/11/2002,2002-2003 Apertura,,17,Racing,Colón (Santa Fe),3,2,False,,
16/11/2002,2002-2003 Apertura,,17,Unión (Santa Fe),Rosario Central,3,2,False,,
16/11/2002,2002-2003 Apertura,,17,San Lorenzo de Almagro,Arsenal,1,2,False,,
17/11/2002,2002-2003 Apertura,,17,Lanús,Huracán,2,0,False,,
17/11/2002,2002-2003 Apertura,,17,Boca Juniors,Talleres (Córdoba),1,0,False,,
17/11/2002,2002-2003 Apertura,,17,Olimpo (Bahía Blanca),Chacarita Juniors,2,0,False,,
17/11/2002,2002-2003 Apertura,,17,Newell's Old Boys,Vélez Sarsfield,2,0,False,,
17/11/2002,2002-2003 Apertura,,17,Banfield,Independiente,2,1,False,,
17/11/2002,2002-2003 Apertura,,17,Gimnasia y Esgrima (LP),River Plate,2,0,False,,
26/11/2002,2002-2003 Apertura,,17,Nueva Chicago,Estudiantes (La Plata),2,0,False,,
22/11/2002,2002-2003 Apertura,,18,Talleres (Córdoba),San Lorenzo de Almagro,1,1,False,,
23/11/2002,2002-2003 Apertura,,18,Nueva Chicago,Unión (Santa Fe),2,2,False,,
23/11/2002,2002-2003 Apertura,,18,Arsenal,Lanús,2,2,False,,
23/11/2002,2002-2003 Apertura,,18,Estudiantes (La Plata),Vélez Sarsfield,1,2,False,,
23/11/2002,2002-2003 Apertura,,18,Chacarita Juniors,Racing,0,3,False,,
24/11/2002,2002-2003 Apertura,,18,River Plate,Olimpo (Bahía Blanca),2,1,False,,
24/11/2002,2002-2003 Apertura,,18,Colón (Santa Fe),Newell's Old Boys,3,1,False,,
24/11/2002,2002-2003 Apertura,,18,Huracán,Gimnasia y Esgrima (LP),0,0,False,,
24/11/2002,2002-2003 Apertura,,18,Rosario Central,Banfield,1,0,False,,
24/11/2002,2002-2003 Apertura,,18,Independiente,Boca Juniors,1,1,False,,
29/11/2002,2002-2003 Apertura,,19,Banfield,Nueva Chicago,2,0,False,,
29/11/2002,2002-2003 Apertura,,19,Gimnasia y Esgrima (LP),Arsenal,2,2,False,,
29/11/2002,2002-2003 Apertura,,19,Newell's Old Boys,Chacarita Juniors,0,0,False,,
30/11/2002,2002-2003 Apertura,,19,Racing,River Plate,1,4,False,,
30/11/2002,2002-2003 Apertura,,19,Unión (Santa Fe),Estudiantes (La Plata),4,0,False,,
30/11/2002,2002-2003 Apertura,,19,Vélez Sarsfield,Colón (Santa Fe),1,0,False,,
30/11/2002,2002-2003 Apertura,,19,Olimpo (Bahía Blanca),Huracán,2,0,False,,
1/12/2002,2002-2003 Apertura,,19,Lanús,Talleres (Córdoba),2,2,False,,
1/12/2002,2002-2003 Apertura,,19,Boca Juniors,Rosario Central,3,1,False,,
1/12/2002,2002-2003 Apertura,,19,San Lorenzo de Almagro,Independiente,0,3,False,,
